点位名称,SO2,NO2,PM10,CO,O31小时,O38小时,PM2.5,首要污染物,时间,日期,时间段,气温,风向编码,风力编码,降水强度,天气_多云,天气_晴,天气_阴,天气_雨,天气_雪,天气_雾霾沙尘
草滩 ,27,30,81,,,,,1,2011/11/24,2011-11-24,1,4.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
草滩 ,32,30,64,,,,,1,2011/11/23,2011-11-23,0,13.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
草滩 ,32,30,64,,,,,1,2011/11/23,2011-11-23,1,4.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
草滩 ,17,20,65,,,,,1,2011/11/22,2011-11-22,0,13.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
草滩 ,17,20,65,,,,,1,2011/11/22,2011-11-22,1,3.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
草滩 ,35,29,81,,,,,1,2011/11/21,2011-11-21,0,13.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
草滩 ,35,29,81,,,,,1,2011/11/21,2011-11-21,1,5.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
草滩 ,31,22,52,,,,,1,2011/11/20,2011-11-20,0,14.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
草滩 ,31,22,52,,,,,1,2011/11/20,2011-11-20,1,7.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
草滩 ,14,23,49,,,,,1,2011/11/19,2011-11-19,0,14.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
草滩 ,14,23,49,,,,,1,2011/11/19,2011-11-19,1,5.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
草滩 ,23,20,58,,,,,1,2011/11/18,2011-11-18,0,13.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
草滩 ,23,20,58,,,,,1,2011/11/18,2011-11-18,1,5.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
草滩 ,32,19,63,,,,,1,2011/11/17,2011-11-17,0,11.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
草滩 ,32,19,63,,,,,1,2011/11/17,2011-11-17,1,9.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
草滩 ,21,20,71,,,,,1,2011/11/16,2011-11-16,0,11.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
草滩 ,21,20,71,,,,,1,2011/11/16,2011-11-16,1,9.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
草滩 ,27,24,78,,,,,1,2011/11/15,2011-11-15,0,11.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
草滩 ,27,24,78,,,,,1,2011/11/15,2011-11-15,1,8.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
草滩 ,22,20,74,,,,,1,2011/11/14,2011-11-14,0,14.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
草滩 ,22,20,74,,,,,1,2011/11/14,2011-11-14,1,7.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
草滩 ,17,19,82,,,,,1,2011/11/13,2011-11-13,0,15.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
草滩 ,17,19,82,,,,,1,2011/11/13,2011-11-13,1,7.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
草滩 ,24,14,89,,,,,1,2011/11/12,2011-11-12,0,13.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
草滩 ,24,14,89,,,,,1,2011/11/12,2011-11-12,1,8.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
草滩 ,21,19,73,,,,,1,2011/11/11,2011-11-11,0,16.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
草滩 ,21,19,73,,,,,1,2011/11/11,2011-11-11,1,8.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
草滩 ,15,19,56,,,,,1,2011/11/10,2011-11-10,0,16.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
草滩 ,15,19,56,,,,,1,2011/11/10,2011-11-10,1,7.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
草滩 ,17,17,56,,,,,1,2011/11/9,2011-11-09,0,17.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
草滩 ,17,17,56,,,,,1,2011/11/9,2011-11-09,1,6.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
草滩 ,13,15,36,,,,,0,2011/11/8,2011-11-08,0,15.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
草滩 ,13,15,36,,,,,0,2011/11/8,2011-11-08,1,7.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
草滩 ,15,15,45,,,,,0,2011/11/7,2011-11-07,0,14.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
草滩 ,15,15,45,,,,,0,2011/11/7,2011-11-07,1,8.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
草滩 ,12,10,68,,,,,1,2011/11/5,2011-11-05,0,15.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
草滩 ,12,10,68,,,,,1,2011/11/5,2011-11-05,1,11.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
草滩 ,10,12,55,,,,,1,2011/11/5,2011-11-05,0,15.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
草滩 ,10,12,55,,,,,1,2011/11/5,2011-11-05,1,11.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
草滩 ,16,17,65,,,,,1,2011/11/4,2011-11-04,0,15.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
草滩 ,16,17,65,,,,,1,2011/11/4,2011-11-04,1,11.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
草滩 ,19,14,85,,,,,1,2011/11/3,2011-11-03,0,16.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
草滩 ,19,14,85,,,,,1,2011/11/3,2011-11-03,1,12.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
草滩 ,17,22,95,,,,,1,2011/11/2,2011-11-02,0,15.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
草滩 ,17,22,95,,,,,1,2011/11/2,2011-11-02,1,12.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
草滩 ,18,23,95,,,,,1,2011/11/1,2011-11-01,0,16.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
草滩 ,18,23,95,,,,,1,2011/11/1,2011-11-01,1,11.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
草滩 ,20,25,93,,,,,1,2011/10/31,2011-10-31,0,16.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
草滩 ,20,25,93,,,,,1,2011/10/31,2011-10-31,1,10.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
草滩 ,25,24,91,,,,,1,2011/10/30,2011-10-30,0,18.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
草滩 ,25,24,91,,,,,1,2011/10/30,2011-10-30,1,10.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
草滩 ,22,21,77,,,,,1,2011/10/29,2011-10-29,0,18.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
草滩 ,22,21,77,,,,,1,2011/10/29,2011-10-29,1,9.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
草滩 ,28,26,101,,,,,2,2011/10/28,2011-10-28,0,17.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
草滩 ,28,26,101,,,,,2,2011/10/28,2011-10-28,1,9.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
草滩 ,20,23,74,,,,,1,2011/10/27,2011-10-27,0,15.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
草滩 ,20,23,74,,,,,1,2011/10/27,2011-10-27,1,9.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
草滩 ,16,23,57,,,,,1,2011/10/26,2011-10-26,0,14.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
草滩 ,16,23,57,,,,,1,2011/10/26,2011-10-26,1,10.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
草滩 ,14,13,43,,,,,0,2011/10/25,2011-10-25,0,15.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
草滩 ,14,13,43,,,,,0,2011/10/25,2011-10-25,1,9.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
草滩 ,13,24,56,,,,,1,2011/10/24,2011-10-24,0,17.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
草滩 ,13,24,56,,,,,1,2011/10/24,2011-10-24,1,10.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
草滩 ,11,22,67,,,,,1,2011/10/23,2011-10-23,0,16.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
草滩 ,11,22,67,,,,,1,2011/10/23,2011-10-23,1,10.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
草滩 ,16,17,96,,,,,1,2011/10/22,2011-10-22,0,17.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
草滩 ,16,17,96,,,,,1,2011/10/22,2011-10-22,1,12.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
草滩 ,18,36,95,,,,,1,2011/10/21,2011-10-21,0,21.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
草滩 ,18,36,95,,,,,1,2011/10/21,2011-10-21,1,13.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
草滩 ,13,28,91,,,,,1,2011/10/20,2011-10-20,0,20.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
草滩 ,13,28,91,,,,,1,2011/10/20,2011-10-20,1,13.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
草滩 ,18,22,86,,,,,1,2011/10/19,2011-10-19,0,20.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
草滩 ,18,22,86,,,,,1,2011/10/19,2011-10-19,1,13.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
草滩 ,22,27,90,,,,,1,2011/10/18,2011-10-18,0,22.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
草滩 ,22,27,90,,,,,1,2011/10/18,2011-10-18,1,12.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
草滩 ,18,19,71,,,,,1,2011/10/17,2011-10-17,0,24.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
草滩 ,18,19,71,,,,,1,2011/10/17,2011-10-17,1,11.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
草滩 ,18,14,64,,,,,1,2011/10/16,2011-10-16,0,23.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
草滩 ,18,14,64,,,,,1,2011/10/16,2011-10-16,1,11.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
草滩 ,19,17,67,,,,,1,2011/10/15,2011-10-15,0,22.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
草滩 ,19,17,67,,,,,1,2011/10/15,2011-10-15,1,10.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
草滩 ,14,15,62,,,,,1,2011/10/14,2011-10-14,0,23.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
草滩 ,14,15,62,,,,,1,2011/10/14,2011-10-14,1,9.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
草滩 ,13,20,43,,,,,0,2011/10/13,2011-10-13,0,21.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
草滩 ,13,20,43,,,,,0,2011/10/13,2011-10-13,1,11.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
草滩 ,10,17,63,,,,,1,2011/10/12,2011-10-12,0,18.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
草滩 ,10,17,63,,,,,1,2011/10/12,2011-10-12,1,13.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
草滩 ,13,20,84,,,,,1,2011/10/11,2011-10-11,0,18.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
草滩 ,13,20,84,,,,,1,2011/10/11,2011-10-11,1,13.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
草滩 ,14,20,87,,,,,1,2011/10/10,2011-10-10,0,22.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
草滩 ,14,20,87,,,,,1,2011/10/10,2011-10-10,1,15.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
草滩 ,13,26,91,,,,,1,2011/10/9,2011-10-09,0,21.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
草滩 ,13,26,91,,,,,1,2011/10/9,2011-10-09,1,16.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
草滩 ,11,32,95,,,,,1,2011/10/8,2011-10-08,0,23.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
草滩 ,11,32,95,,,,,1,2011/10/8,2011-10-08,1,16.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
草滩 ,17,34,85,,,,,1,2011/10/7,2011-10-07,0,23.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
草滩 ,17,34,85,,,,,1,2011/10/7,2011-10-07,1,14.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
草滩 ,17,32,79,,,,,1,2011/10/6,2011-10-06,0,25.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
草滩 ,17,32,79,,,,,1,2011/10/6,2011-10-06,1,13.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
草滩 ,11,20,84,,,,,1,2011/10/5,2011-10-05,0,24.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
草滩 ,11,20,84,,,,,1,2011/10/5,2011-10-05,1,13.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
草滩 ,11,20,84,,,,,1,2011/10/5,2011-10-05,0,24.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
草滩 ,11,20,84,,,,,1,2011/10/5,2011-10-05,1,13.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
草滩 ,13,28,81,,,,,1,2011/10/4,2011-10-04,0,19.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
草滩 ,13,28,81,,,,,1,2011/10/4,2011-10-04,1,12.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
草滩 ,12,24,76,,,,,1,2011/10/3,2011-10-03,0,,,,,,,,,,
草滩 ,12,24,76,,,,,1,2011/10/3,2011-10-03,1,,,,,,,,,,
草滩 ,11,27,93,,,,,1,2011/10/2,2011-10-02,0,22.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
草滩 ,11,27,93,,,,,1,2011/10/2,2011-10-02,1,14.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
草滩 ,13,22,90,,,,,1,2011/10/1,2011-10-01,0,23.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
草滩 ,13,22,90,,,,,1,2011/10/1,2011-10-01,1,16.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
草滩 ,15,27,65,,,,,1,2011/9/30,2011-09-30,0,24.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
草滩 ,15,27,65,,,,,1,2011/9/30,2011-09-30,1,15.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
草滩 ,13,30,56,,,,,1,2011/9/29,2011-09-29,0,22.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
草滩 ,13,30,56,,,,,1,2011/9/29,2011-09-29,1,14.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
草滩 ,17,24,67,,,,,1,2011/9/28,2011-09-28,0,18.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
草滩 ,17,24,67,,,,,1,2011/9/28,2011-09-28,1,12.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
草滩 ,10,23,97,,,,,1,2011/9/27,2011-09-27,0,19.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
草滩 ,10,23,97,,,,,1,2011/9/27,2011-09-27,1,13.0,8.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
草滩 ,18,20,99,,,,,1,2011/9/26,2011-09-26,0,23.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
草滩 ,18,20,99,,,,,1,2011/9/26,2011-09-26,1,15.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
草滩 ,11,14,94,,,,,1,2011/9/25,2011-09-25,0,23.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
草滩 ,11,14,94,,,,,1,2011/9/25,2011-09-25,1,17.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
草滩 ,14,19,95,,,,,1,2011/9/24,2011-09-24,0,25.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
草滩 ,14,19,95,,,,,1,2011/9/24,2011-09-24,1,15.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
草滩 ,15,13,81,,,,,1,2011/9/23,2011-09-23,0,24.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
草滩 ,15,13,81,,,,,1,2011/9/23,2011-09-23,1,14.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
草滩 ,17,17,73,,,,,1,2011/9/22,2011-09-22,0,24.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
草滩 ,17,17,73,,,,,1,2011/9/22,2011-09-22,1,14.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
草滩 ,14,20,62,,,,,1,2011/9/21,2011-09-21,0,22.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
草滩 ,14,20,62,,,,,1,2011/9/21,2011-09-21,1,13.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
草滩 ,12,15,49,,,,,0,2011/9/20,2011-09-20,0,17.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
草滩 ,12,15,49,,,,,0,2011/9/20,2011-09-20,1,12.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
草滩 ,8,13,33,,,,,0,2011/9/19,2011-09-19,0,14.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
草滩 ,8,13,33,,,,,0,2011/9/19,2011-09-19,1,10.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
草滩 ,8,13,29,,,,,0,2011/9/18,2011-09-18,0,16.0,8.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
草滩 ,8,13,29,,,,,0,2011/9/18,2011-09-18,1,9.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
草滩 ,11,18,52,,,,,1,2011/9/17,2011-09-17,0,17.0,8.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
草滩 ,11,18,52,,,,,1,2011/9/17,2011-09-17,1,13.0,8.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
草滩 ,14,21,73,,,,,1,2011/9/16,2011-09-16,0,22.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
草滩 ,14,21,73,,,,,1,2011/9/16,2011-09-16,1,15.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
草滩 ,13,14,60,,,,,1,2011/9/15,2011-09-15,0,24.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
草滩 ,13,14,60,,,,,1,2011/9/15,2011-09-15,1,18.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
草滩 ,15,15,47,,,,,0,2011/9/14,2011-09-14,0,23.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
草滩 ,15,15,47,,,,,0,2011/9/14,2011-09-14,1,18.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
草滩 ,10,14,46,,,,,0,2011/9/13,2011-09-13,0,19.0,8.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
草滩 ,10,14,46,,,,,0,2011/9/13,2011-09-13,1,17.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
草滩 ,6,8,47,,,,,0,2011/9/12,2011-09-12,0,21.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
草滩 ,6,8,47,,,,,0,2011/9/12,2011-09-12,1,16.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
草滩 ,11,13,54,,,,,1,2011/9/11,2011-09-11,0,18.0,8.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
草滩 ,11,13,54,,,,,1,2011/9/11,2011-09-11,1,16.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
草滩 ,7,7,57,,,,,1,2011/9/10,2011-09-10,0,22.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
草滩 ,7,7,57,,,,,1,2011/9/10,2011-09-10,1,15.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
草滩 ,14,19,69,,,,,1,2011/9/9,2011-09-09,0,26.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
草滩 ,14,19,69,,,,,1,2011/9/9,2011-09-09,1,18.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
草滩 ,13,17,56,,,,,1,2011/9/8,2011-09-08,0,26.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
草滩 ,13,17,56,,,,,1,2011/9/8,2011-09-08,1,17.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
草滩 ,11,11,39,,,,,0,2011/9/7,2011-09-07,0,20.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
草滩 ,11,11,39,,,,,0,2011/9/7,2011-09-07,1,15.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
草滩 ,7,8,24,,,,,0,2011/9/6,2011-09-06,0,18.0,8.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
草滩 ,7,8,24,,,,,0,2011/9/6,2011-09-06,1,15.0,8.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
草滩 ,12,15,47,,,,,0,2011/9/5,2011-09-05,0,21.0,8.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
草滩 ,12,15,47,,,,,0,2011/9/5,2011-09-05,1,16.0,8.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
草滩 ,15,14,76,,,,,1,2011/9/4,2011-09-04,0,26.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
草滩 ,15,14,76,,,,,1,2011/9/4,2011-09-04,1,17.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
草滩 ,14,14,81,,,,,1,2011/9/3,2011-09-03,0,30.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
草滩 ,14,14,81,,,,,1,2011/9/3,2011-09-03,1,20.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
草滩 ,10,15,97,,,,,1,2011/9/2,2011-09-02,0,30.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
草滩 ,10,15,97,,,,,1,2011/9/2,2011-09-02,1,23.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
草滩 ,20,17,103,,,,,2,2011/9/1,2011-09-01,0,32.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
草滩 ,20,17,103,,,,,2,2011/9/1,2011-09-01,1,23.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
草滩 ,26,19,112,,,,,2,2011/8/31,2011-08-31,0,32.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
草滩 ,26,19,112,,,,,2,2011/8/31,2011-08-31,1,23.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
草滩 ,20,19,98,,,,,1,2011/8/30,2011-08-30,0,32.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
草滩 ,20,19,98,,,,,1,2011/8/30,2011-08-30,1,23.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
草滩 ,13,19,100,,,,,1,2011/8/29,2011-08-29,0,31.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
草滩 ,13,19,100,,,,,1,2011/8/29,2011-08-29,1,22.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
草滩 ,12,19,97,,,,,1,2011/8/28,2011-08-28,0,30.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
草滩 ,12,19,97,,,,,1,2011/8/28,2011-08-28,1,22.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
草滩 ,10,13,70,,,,,1,2011/8/27,2011-08-27,0,30.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
草滩 ,10,13,70,,,,,1,2011/8/27,2011-08-27,1,21.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
草滩 ,24,23,55,,,,,1,2011/8/26,2011-08-26,0,30.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
草滩 ,24,23,55,,,,,1,2011/8/26,2011-08-26,1,20.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
草滩 ,25,21,86,,,,,1,2011/8/25,2011-08-25,0,28.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
草滩 ,25,21,86,,,,,1,2011/8/25,2011-08-25,1,21.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
草滩 ,23,13,77,,,,,1,2011/8/24,2011-08-24,0,29.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
草滩 ,23,13,77,,,,,1,2011/8/24,2011-08-24,1,21.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
草滩 ,19,15,68,,,,,1,2011/8/23,2011-08-23,0,26.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
